stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
0GqsyDdN,Sagar Complex,Sagar Complex,17.312109012995656,78.5637152194977,SAGAR COMPLEX twd Bn Reddy
MMOWOPw6,Bn Reddy Nagar,Bn Reddy Nagar,17.320458,78.56039,BN REDDY twd Hyderabad
GG8fV7fI,Hastinapur,Hastinapur,17.32947233767887,78.55371058765128,HASTINAPURAM twd MGBS
BCXkbzEn,Chadarghat Rose Bakery,Chadarghat Rose Bakery,17.377272367082867,78.49122583866122,CHADARGHAT Rose Bakery twd MGBS
XFG29jWC,Mgbs Exit,Mgbs Exit,17.37693170687969,78.48638709623634,MGBS EXIT twd Afzalgunj
ljBZ4Tf2,Darushifa,Darushifa,17.373673828320236,78.48325973929376,DARUL SHIFA twd Koti
mWeMEay9,Mgbs Exit,Mgbs Exit,17.37695218135198,78.48626639054203,MGBS EXIT twd Chadarghat
bf8FVrxy,Brahmanapally X Roads,Brahmanapally X Roads,17.266758613752884,78.5890191819891,BRAHMANPALLY X ROAD twd Ibrahimpatnam
vGbfDTyv,Pc Tanda,Pc Tanda,17.53711754085447,78.24303030919492,PC Tanda twd Koti
8NDo3n3K,Icrisat,Icrisat,17.5183441688588,78.27943873203023,ICRISAT twd Lingampally
KdJtfeXu,Lingampally,Lingampally,17.49408424089343,78.31582009938737,BHEL-LINGAMPALLY
mswkY15F,Lal Dhaba,Lal Dhaba,17.342238935194214,78.42247009277344,LAL DHABA twd Aramghar
qdFHvg0o,Lal Dhaba,Lal Dhaba,17.3417831795729,78.42285733374389,LAL DHABA twd Mehdipatnam
PdmKiXUy,Toli Chowki,Toli Chowki,17.398742553082403,78.41560900211336,TOLICHOWKI twd Shaikepet
io15C5gx,Brindhavan Colony,Brindhavan Colony,17.4028012915132,78.4101634472608,BRINDAVAN COLONY twd Gachibowli
i4AV9TdE,Shaikpet Nala,Shaikpet Nala,17.407302,78.401751,SHAIKPETNALA twd Lingampally
R1CATqti,Darga,Darga,17.413264,78.394529,DARGA twd Lingampally
NEVC6NLz,Khajaguda X Rd,Khajaguda X Rd,17.42308310993408,78.38123650432271,KHAJAGUDA X Road twd Lingampally
yf59S2JP,Bio Diversity,Bio Diversity,17.429031,78.374323,BIODIVERSITY twd Lingampally
c2zOpk6c,Telecom Nagar Hyd,Telecom Nagar Hyd,17.435076,78.367627,TELECOM Nagar twd Lingampally
n7vlkWjQ,Gachibowli,Gachibowli,17.43903478696671,78.36295187473299,GACHIBOWLI X Road twd Lingampally
nghxlyD8,Iiit,Iiit,17.4455058735302,78.3520651236176,IIIT twd Lingampally
bdSrRqNp,Gachibowli Stadium,Gachibowli Stadium,17.450753,78.346141,GACHIBWOLI Stadium twd Lingampally
zRXwmnh5,Hcu Small Gate,Hcu Small Gate,17.45687,78.339608,HCU SMALL GATE twd Lingampally
AjpbhKZY,Masjid Banda,Masjid Banda,17.46019083942107,78.33719198785839,MASJID Banda twd Lingampally
RF3jCHQo,Hcu Main Gate,Hcu Main Gate,17.461536456523714,78.33590981373595,HCU MAIN GATE twd Lingampally
MJtIyjPz,Hcu Main Gate,Hcu Main Gate,17.468116,78.331202,HCU Depot Gate twd Lingampally
GwprEEDE,Alind,Alind,17.476682920198478,78.32460165023805,ALIND DOYENE COLONY twd Lingampally
pNXDxvVH,Lingampally Railway Station,Lingampally Railway Station,17.479735485076358,78.31521395970803,LINGAMPALLYRLY Station twd Lingampally
7MdXjeIa,Pc Tanda,Pc Tanda,17.53705168527806,78.24282765731111,PC Tanda twd Isnapur
0l2E0UAI,Muthangi,Muthangi,17.5424509031418,78.2266309484839,MUTHANGI twd Sangareddy
UpGoAMox,Isnapur,Isnapur,17.547367892039865,78.21183085441591,ISNAPUR  twd Sangareddy
QOgAri1N,Lakdaram-Patancheru,Lakdaram-Patancheru,17.55509268,78.18896804,LAKDARAM Road twd Zaheerabad
gpemP4F7,Rudraram,Rudraram,17.56365648862838,78.16660877009328,RUDRARAM twd Sangareddy
qIAhjJzi,Shivarampally X Road,Shivarampally X Road,17.327,78.435,SHIVARAMPALLY twd Aramgarh
16GQJz2H,Kachiguda Kamela,Kachiguda Kamela,17.388067957367774,78.50300610060256,KACHIGUDA KAMELA twd Uppal
HffUPsTS,Zinda Tilismath,Zinda Tilismath,17.38763154398469,78.5111425817013,ZINDA TILISMATH twd uppl
1PfDELSJ,Amberpet Gandhi Statue,Amberpet Gandhi Statue,17.392702136489785,78.51982356697016,AMBERPET Gandhi Statue twd Uppal
LNPGO1LK,Irani Hotel Amberpet,Irani Hotel Amberpet,17.393521009999947,78.52220000205224,IRANI Hotel twd Uppal
B2PQUqws,Ramanthapur Tv Studio,Ramanthapur Tv Studio,17.396713,78.52988,RAMANTHAPUR TV STUDIO twd Uppal
rOjObtmd,Ramanthapur,Ramanthapur,17.397903,78.532729,RAMANTHAPUR Colony twd Uppal
ETS5vL8h,Ramanthapur Public School,Ramanthapur Public School,17.399195655009358,78.53623867034912,RAMANTHAPUR  PUBLIC SCHOOL twd Uppal
aJjYwWrD,Ramanthapur Church,Ramanthapur Church,17.401107,78.54349,RAMANTHAPUR CHURCH twd Uppal
GBqGFBMX,Modern Bakery,Modern Bakery,17.40132001378291,78.55001181364061,MODERN Bakery twd Uppal
qVTY9k3k,Uppal X Roads,Uppal X Roads,17.40158108,78.56194295,UPPAL X Road twd Ghatkesar
PjtVmWLt,Uppal Gandhi Statue,Uppal Gandhi Statue,17.40152285209532,78.56604605913164,UPPAL GANDHI STATUE twd Uppal
Mnr10S9i,Uppal Bus Stop,Uppal Bus Stop,17.40165529289952,78.56875908447208,UPPAL Bus Station
DARZcGbD,Peerzadiguda Kaman,Peerzadiguda Kaman,17.40136096503484,78.58157336711885,PEERZADIGUDA Khaman twd Uppal Depot
9mRire0L,Boduppal,Boduppal,17.4047458102347,78.5865203663706,BODUPPAL Kamman twd Indiranagar
0OVOfgxG,Sunny Bakery-Boduppl,Sunny Bakery-Boduppl,17.415033083324033,78.58509781947332,SUNNY BAKERY twd Boduppal colony
uGaH1vRM,Ambedkar Statue Boduppal,Ambedkar Statue Boduppal,17.418388158198002,78.58440577158609,AMBEDKAR STATUE twd Boduppal colony
qJRR3arp,Indra Nagar-Boduppal,Indra Nagar-Boduppal,17.421963303983397,78.58040928923164,INDIRA NAGAR
Nc1cRlAD,Ambedkar Statue Boduppal,Ambedkar Statue Boduppal,17.418216953974405,78.58464438668318,AMBEDKAR STATUE twd Boduppal Kamman
xN8gSebA,Sunny Bakery-Boduppl,Sunny Bakery-Boduppl,17.41507656616295,78.58518901210405,SUNNY BAKERY twd Boduppal Kamman
bGRebiXX,Boduppal,Boduppal,17.404614000800635,78.58667493326617,BODUPPAL twd JBS
G3Zpsr6s,Peerzadiguda Kaman,Peerzadiguda Kaman,17.401238751115223,78.5816015303135,PEERZADIGUDA Khaman twd JBS
UsLG96x8,Uppal Bus Stop,Uppal Bus Stop,17.401465902576017,78.57100009918214,UPPAL BUS STAND twd Uppal X Road
GshwIwZf,Uppal Gandhi Statue,Uppal Gandhi Statue,17.401419832443395,78.56580466032031,UPPAL GANDHI STATUE twd Mehdipatnam
KQKhMBSB,Uppal X Roads,Uppal X Roads,17.401430068824652,78.56090962933486,UPPAL X ROAD JUNCTION twd LB Nagar
qKfbvH4T,Modern Bakery,Modern Bakery,17.401220278573184,78.55002522653528,MODERN Bakery twd Koti
LOa6jsKp,Ramanthapur Church,Ramanthapur Church,17.401,78.544,RAMANTHAPUR Church twd Koti
qCYClJlG,Ramanthapur Public School,Ramanthapur Public School,17.399464400555345,78.53779435157777,RAMANTHAPUR Public School
nyqH0iWW,Polytechnic College-Ramanthapur,Polytechnic College-Ramanthapur,17.395347751448888,78.5269099485933,POLYTECHNIC College twd Koti
J37ZgGmj,Irani Hotel Amberpet,Irani Hotel Amberpet,17.39327557924207,78.52189420913909,IRANI Hotel twd Koti
8KEiSXjE,Amberpet,Amberpet,17.39213391661559,78.51677924394609,AMBERPET twd Kacheguda
4q7T16Er,Zinda Tilismath,Zinda Tilismath,17.3876,78.5111,ZINDA TILISMATH twd koti
eHfFJzFj,Chadarghat,Chadarghat,17.38147040182143,78.49291026633878,CHADARGHAT MCH Quarters twd Afzalgunj
AXnxhRKy,Hayath Nagar Bus Stand,Hayath Nagar Bus Stand,17.32707761,78.60373244,HAYATHNAGAR twd Koti
VgDlJTb0,Jbs,Jbs,17.447565922231902,78.49663585662337,JBS twd Secunderabad
LW55dkBm,Amberpet Gandhi Statue,Amberpet Gandhi Statue,17.39239242192356,78.5194104909897,AMBERPET Gandhi Statue twd Kacheguda
9KD6Qf8o,Word And Deed School,Word And Deed School,17.3213989827461,78.6134697808098,WORD AND DEED twd RFC
4eTcIx5j,Gandi Mysamma Temple-Abdullahpurmet,Gandi Mysamma Temple-Abdullahpurmet,17.31511536057297,78.67383340284576,GANDIMAISAMMA twd RFC
CAf4y5Mn,Ramoji Film City,Ramoji Film City,17.311516,78.683365,RAMOJIFILM CITY twd Nalgonda
CEX84LLR,Ramoji Film City,Ramoji Film City,17.31132,78.683128,RAMOJI FILM CITY twd JBS
p1z6WxxP,Gandi Mysamma Temple-Abdullahpurmet,Gandi Mysamma Temple-Abdullahpurmet,17.315006257387218,78.67375543411036,GANDIMAISAMMMA twd Hayath nagar
BMEY3ApO,Word And Deed School,Word And Deed School,17.320909150707,78.6136220162649,WORD AND DEED twd JBS
w5wCAtvW,Cherlapally Phase 1,Cherlapally Phase 1,17.459461544980083,78.59055876674115,PHASE 1 twd Cherlapally
9WCdx88A,Ganesh Temple Kaman Cherlapally,Ganesh Temple Kaman Cherlapally,17.459036729268938,78.59512197294445,GANESH KAMAAN twd Cherlapally
PiEeyUSk,Ec Nagar,Ec Nagar,17.459194271009505,78.59904260274449,EC NAGAR twd Cherlapally
9T84PzhC,Ec Nagar,Ec Nagar,17.459149399324748,78.59902649962032,EC NAGAR twd Mallapur
2TAxnGhR,Ganesh Temple Kaman Cherlapally,Ganesh Temple Kaman Cherlapally,17.458960068579493,78.59519900566407,GANESH KAMAAN twd Mallapur
JsM4aJsN,Cherlapally Phase 1,Cherlapally Phase 1,17.459423161057263,78.5907143354416,PHASE 1 twd Mallapur
ypgflX0a,Hcl,Hcl,17.45524355822553,78.58147411787685,HCL X ROAD twd Mallapur
ZC9cuPhg,Ashoknagar-Mallapur,Ashoknagar-Mallapur,17.45,78.581,ASHOK NAGAR twd Uppal
bxqlmPtU,Nfc X Roads,Nfc X Roads,17.448264595739495,78.57538953423501,NFC X Road twd Mallapur
YAQJf9bd,Noma Function Hall,Noma Function Hall,17.4469851935289,78.57228219509126,NOMA twd Habsiguda
f6oeVXYR,Mallapur Village,Mallapur Village,17.444833218758916,78.56734961271287,MALLAPUR twd Tarnaka
vFTKha5O,Janapriya - Mallapur,Janapriya - Mallapur,17.44214896617809,78.56608830392362,JANAPRIYA twd Uppal
6R4ISSCd,Nacharam X Road,Nacharam X Road,17.43312488,78.55464408,NACHARAM X Rd twd Tarnaka
1tPdniFT,Nacharam,Nacharam,17.427835337107574,78.55093315243721,NACHARAM Village twd Secunderabad
Zlg504xr,Barkatpura,Barkatpura,17.3923137148681,78.50115202367301,BARKATPURA Bus Depot
zI0YQHC7,Barkatpura,Barkatpura,17.394002342815828,78.49834182298436,BARKATPURA twd Koti
WmzuokM6,Kachiguda X Roads,Kachiguda X Roads,17.39069285391186,78.48937511444093,KACHIGUDA X Road twd Koti
nQotD9EE,Goshamahal,Goshamahal,17.383832989854696,78.47415088735977,GOSHAMAHAL twd Mehdipatnam
bBZgUon7,Darusalam,Darusalam,17.38281423222229,78.46528887826761,DARUSALAM twd MP
lGyB3RaU,Bhoiguda Kaman,Bhoiguda Kaman,17.382812097817883,78.46042809684229,BHOIGUDA Kaman twd Mehdipatnam
X5rrIKse,Seethrambagh,Seethrambagh,17.385167014325116,78.4581478348899,SEETHARAMBAGH twd Mehdipatnam
EcYAl4Um,Mallepally,Mallepally,17.3891905207692,78.4545799909196,MALLEPALLY twd Mehdipatnam
8i0N6xJd,Asifnagar,Asifnagar,17.3898731287234,78.4516039669194,ASIFNAGAR twd Mehdipatnam
y2CUeob7,Nanal Nagar,Nanal Nagar,17.39607052566403,78.42676146544902,NANAL Nagar twd Shaikpet
cra7QW2M,Khajaguda X Road,Khajaguda X Road,17.42247012967654,78.38180646090282,KHAJAGUDA X ROAD twd Nanakramguda
YWIdVc49,Lanco Hills,Lanco Hills,17.418,78.3703,LANCO HILLS twd Goulidoddi
pGxe0Sf7,Khajaguda,Khajaguda,17.41787574985231,78.3673084600916,KHAJAGUDA twd Gowlidoddi
3wPoHTH2,Nanakramguda,Nanakramguda,17.41948116255868,78.35451599210502,NANAKRAMGUDA twd Wipro
CvwKMs0N,Wipro Circle,Wipro Circle,17.42762385,78.3417864,WIPRO Circle twd Gar Kokapet
W9CokUTo,Q City,Q City,17.42660948321484,78.33153114051883,Q CITY twd Gowlidoddy
Sm2dyUa2,Gowli Doddi,Gowli Doddi,17.42986209168885,78.32432001808337,GOWLIDODDY twd Gopanpally
hHMjjlFQ,Gopanpally,Gopanpally,17.453253364975374,78.30616927882751,GOPANPALLY twd Lingampally
kwLW4s15,Gopanpally X Roads,Gopanpally X Roads,17.446239895177634,78.30675892398357,GOPANPALLY X Roads twd Kollur
bAPeQYQ7,Mile Stone,Mile Stone,17.462066321447335,78.3081382343845,APARNA Apartments twd Lingapally
p3yCm2Vh,Mile Stone,Mile Stone,17.470176540412126,78.3098610408932,CITIZEN Hospital twd Lingampally
FGOQybzG,Nallagandla,Nallagandla,17.477527071965074,78.30663083737076,NALLAGANDLA twd Lingampally
tDEWS7qE,Nallagandla,Nallagandla,17.477495255920495,78.3072196638077,NALLAGANDLA twd Mehdipatnam
nqEYN6Uu,Mile Stone,Mile Stone,17.453365454713428,78.30631974517682,GOPANPALLY twd Mehdipatnam
1dFyOc5w,Gopanpally X Roads,Gopanpally X Roads,17.44589370661091,78.30749853578376,GOPANPALLY X Roads twd Mehdipatnam
spVMAJCg,Gowli Doddi,Gowli Doddi,17.429737297759306,78.32467541091441,GOWLIDODDY twd Mehidipatnam
MyeZootB,Q City,Q City,17.42671310250381,78.331561984999,Q CITY twd Mp
xiDNKOoD,Wipro Circle,Wipro Circle,17.42619365,78.34065199,WIPRO Circle twd Gachibowli
7WZ1aaAI,Khajaguda,Khajaguda,17.418009517347905,78.36729839370958,KHAJAGUDA twd Mehidipatnam
RZ6oSgtY,Secunderabad,Secunderabad,17.4369249562,78.5052494893,SECUNDERABAD twd ECIL
wkqXnQtG,Omkar Nagar,Omkar Nagar,17.337184,78.550306,OMKAR NAGAR twd Ibrahimpatnam
SR8fs7TH,Santhoshi Matha Temple-Hasthinapuram North,Santhoshi Matha Temple-Hasthinapuram North,17.332301582002888,78.5529702929845,SANTHOSH MATHA TEMPLE twd Ibrahimpatnam
wELAag5b,Hastinapur,Hastinapur,17.326919798663077,78.5564250074453,HASTINAPUR Naveena College twd Ibrahimpatnam
rIYonRH8,Sagar Complex,Sagar Complex,17.313,78.563557,SAGAR Complex twd Ibrahimpatnam
InPIS0f2,Katta Mysamma,Katta Mysamma,17.291827147802287,78.5871147885397,YAMJAL KATTA MAISAMMA twd Ibrahimpatnam
IBjfvmSP,Sathireddy Garden,Sathireddy Garden,17.279626230124038,78.58724354079571,ROKKAM SATHI REDDY GARDEN twd  Ibrahimpatnam
gw9FCBOl,Sri Indu College,Sri Indu College,17.213818523696336,78.61122240614016,SRI INDU COLLEGE twd Ibrahimpatnam
ysfhkpHS,Ibrahimpatnam Old Bus Station,Ibrahimpatnam Old Bus Station,17.197215601813685,78.65003407720262,IBP Old Bus Stand
hy9XDQtt,Khanapur X Roads,Khanapur X Roads,17.175368174130146,78.65471721151408,KANAPUR X Road twd Mall
12jVZctl,Sri Indu College,Sri Indu College,17.213672468576657,78.61050100631877,SRI INDU COLLEGE twd MGBS
A1WvIo0L,Sathireddy Garden,Sathireddy Garden,17.279595497566618,78.58696462653107,ROKKAM SATHI REDDY GARDEN twd  Hyderabad
fbXMzuz9,Katta Mysamma,Katta Mysamma,17.291770815428187,78.58688145875932,YAMJAL KATTA MAISAMMA twd Hyderabad
s1ciYFx5,Hastinapur,Hastinapur,17.326891,78.556174,HASTINAPUR Naveena college twd LB Nagar
YKUfHmfJ,Santhoshi Matha Temple-Hasthinapuram North,Santhoshi Matha Temple-Hasthinapuram North,17.332662,78.552672,SANTHOSH MATHA TEMPLE twd Hyderabad
XciC9kAE,Omkar Nagar,Omkar Nagar,17.336996,78.550159,OMKAR NAGAR twd LB Nagar
jnhepcwu,Is Sadan,Is Sadan,17.35186211676615,78.50698916206107,IS SADAN twd Kalwakurthy
R8wJZ3RA,Pisal Banda,Pisal Banda,17.34051267677062,78.50236974033263,PISALBANDA twd Mehdipatnam
IiG9DB77,Barkas,Barkas,17.317458207241422,78.47965613007547,BARKAS twd Maheshwaram
Rc9wdOaA,Sadat Nagar,Sadat Nagar,17.2924175473547,78.4737711288894,SADATH NAGAR twd Maheswaram
qgFCxsYj,Jalpally X Rd,Jalpally X Rd,17.2831183498853,78.471830824927,JALPALLY X Road twd Maheswaram
W6rYwrFr,Pahadi Shareef,Pahadi Shareef,17.271089,78.474293,PAHADI SHARIF twd RGIA
kHBvCa7Q,Nedunur X Road Bus Stop,Nedunur X Road Bus Stop,17.0558961018663,78.4733512625098,NEDUNUR X ROAD twd Kalwakurthy
6Js4QCW9,Nedunur X Road Bus Stop,Nedunur X Road Bus Stop,17.0562044518291,78.4731973707675,NEDUNUR X ROAD twd Mgbs
OpC9MtAI,Gudur Gate,Gudur Gate,17.09228301848158,78.4744781244442,GUDUR GATE twd Issadan
nFCvT7lL,Jalpally X Rd,Jalpally X Rd,17.2833706183488,78.4716008255087,JALPALLY X Road twd Koti
Hp2X7QHz,Sadat Nagar,Sadat Nagar,17.2924239497884,78.473679933785,SADAT NAGAR twd koti
3sRrB5c5,Barkas,Barkas,17.317380776273822,78.47958773429463,BARKAS twd MGBS
hQYYZWl5,Mgbs,Mgbs,17.378300992045833,78.48416549923284,MGBS BS
ZGUfWDKx,Ashoka,Ashoka,17.28825456592656,78.77005488670733,ASHOKA COLLEGE twd Choutuppal
EtHQ5KB7,Borollagudem,Borollagudem,17.2728970056166,78.81794806569812,BOROLLAGUDEM twd Choutuppal
5o6U1JzN,Yellagiri,Yellagiri,17.2635001983187,78.8390278816223,YELLAGIRI twd Choutuppal
ltdAGh7m,Lakkaram,Lakkaram,17.256200133297,78.88855420053,LAKKARAM GATE twd Suryapet
UyS1mnyb,Lakkaram,Lakkaram,17.2561581891061,78.8865053281188,LAKKARAM GATE twd LB nagar
KsWfGI4B,Yellagiri,Yellagiri,17.263234135234,78.8386178389191,YELLAGIRI twd LB Nagar
sj7vAEuA,Borollagudem,Borollagudem,17.2735706118312,78.8157510012388,BORRALAGUDEM twd LB nagar
uU1QWRWE,Ashoka,Ashoka,17.28819054171323,78.76999323716228,ASHOKA COLLEGE twd Hayathnagar
CYcFRyW1,Patny,Patny,17.44311109657586,78.49888758840669,PATNY twd LB Nagar
oGpujZ0X,Paryatak Bhavan,Paryatak Bhavan,17.43386555164057,78.45576703548434,PARYATAK Bhavan twd RGIA
RhtakA8X,Putlibowli,Putlibowli,17.38194934291692,78.48180894059763,KOTI Putlibowli twd Ameerpet
lDcRx4B5,Narayanamma College,Narayanamma College,17.4099222476304,78.39821487927924,NARAYANAMMA COLLEGE twd Gachibowli
ehK6CGyE,Indira Nagar- Gachibowli,Indira Nagar- Gachibowli,17.44092328863317,78.36015969475827,INDIRA NAGAR twd Lingampally
pFTI3DtD,Gulmohar Park Colony Bus Stop,Gulmohar Park Colony Bus Stop,17.4779867382047,78.3199409767985,GULMOHAR PARK twd Lingampally
wb5eSLiO,Gulmohar Park Colony Bus Stop,Gulmohar Park Colony Bus Stop,17.4780705250615,78.3201636001467,GULMOHAR PARK twd Gachibowli
vFMxoZue,Nampally Railway Station,Nampally Railway Station,17.392076311284324,78.47020536490005,NAMPALLY Railway Station twd Afzalgunj
cMahUBUy,Kachiguda Railway Station,Kachiguda Railway Station,17.390083600178784,78.49908740002142,KACHIGUDA Station
iLqH7CzM,Bandlaguda Bus Depot,Bandlaguda Bus Depot,17.365524,78.588888,BANDLAGUDA Bus Depot
KQKA2qfQ,Bandlaguda,Bandlaguda,17.3714504482442,78.5695591354593,BANDLAGUDA twd Uppal
lUAF2lZG,Nagole X Road,Nagole X Road,17.3764837439521,78.5587936450692,NAGOLE X Road twd Bandlaguda Depot
b08KweJu,Arunodaya Nagar Nagole,Arunodaya Nagar Nagole,17.37346944317409,78.56309361744178,ARUNODAYA NAGAR COLONY twd Bandlaguda
1dtzn5PT,Bandlaguda,Bandlaguda,17.3714734741342,78.5694133809192,BANDLAGUDA  twd  Bandlagida Depot
qFwvd68S,Anand Nagar,Anand Nagar,17.3696856485073,78.5736080581774,ANAND NAGAR twd BandlagudaDepot
F2TLE5hK,Mathuguda,Mathuguda,17.3674663143257,78.5791705934952,MATHUGUDA twd Depot
aR45qptZ,Indu Aranya Pallavi,Indu Aranya Pallavi,17.366520934109882,78.58275018630466,INDU ARANYA PALLAVI twd Bandlaguda Depot
5NY0wRTG,Kamineni Hospital,Kamineni Hospital,17.353082137073116,78.55591533846103,KAMINENI Hospital twd Mansoorabad
HTWMhDFf,Mansoorabad,Mansoorabad,17.352709532120056,78.56267385133256,MANSOORABAD twd Bandlaguda
VvpdOUmy,Mansoorabad,Mansoorabad,17.352673685554755,78.56267988545898,MANSOORABAD twd LB nagar
iyA3ln0x,Birla Mandir,Birla Mandir,17.406031907006657,78.46715033054353,RBI Birlamandir twd JBS
ByEltUQz,Secretariat Lic Building,Secretariat Lic Building,17.407964,78.473153,SECRETARIAT twd CBS
Kg68JpZO,Red Tank,Red Tank,17.329049814939413,78.56902398809581,RED TANK twd BN reddy
BNkntuC7,Govt Hospital-Bn Reddy Nagar,Govt Hospital-Bn Reddy Nagar,17.329326373099825,78.56588512659074,GOVT HOSPITAL twd BN Reddy
ufGWHO1K,Sp Nagar Ecil,Sp Nagar Ecil,17.4653580286478,78.5624219881221,SP NAGAR twd Lalapet
XyqpxbUi,Moulali,Moulali,17.4623860406493,78.56166601181032,MOULALI twd Lalapet
skkYyEjj,Indiranagar Moulali,Indiranagar Moulali,17.457724216996056,78.56499731540681,INDIRANGR twd Lalapet
FLd8TACZ,Vasundara - Hb Colony,Vasundara - Hb Colony,17.455746299938603,78.56583683700977,VASUNDHARA Degree College twd MGBS
zYZLtVcP,Play Ground-Hb Clny,Play Ground-Hb Clny,17.4522987119585,78.5655166583943,HB PLAYGROUND twd Lalapet
2bepCN5S,Carbide Bus Stop,Carbide Bus Stop,17.45395687,78.56046472,CARBIDE twd Lalapet
BJd97raA,Zts-Moulali,Zts-Moulali,17.455518636463427,78.55545669794085,ZTS TWS Tarnaka
oeQatcpC,Industrial Estate,Industrial Estate,17.4481401185069,78.5509206235426,INDUSTRIAL ESTATE twd Lalapet
13Iy1vCU,Lalapet,Lalapet,17.43735708,78.54413576,LALAPET twd Tarnaka
xPL0SL5V,St.Anns-Tarnaka,St.Anns-Tarnaka,17.43046699,78.53494819,ST ANNS twd Tarnaka
FJlBAIGJ,Tarnaka,Tarnaka,17.4275405219823,78.5320377655953,TARNAKA Temple twd MGBS
HKswdTR3,Tarnaka,Tarnaka,17.425940298017693,78.53019028902057,TARNAKA RTC Hospital twd MGBS
NRUyhunT,Manikeshwari Nagar,Manikeshwari Nagar,17.420442,78.524697,MANIKESHWARI NAGAR twd Koti
vUCvIngb,Ladies Hostel-Osmania University,Ladies Hostel-Osmania University,17.41373294,78.52157336,LADIES HOSTEL OSMANIA UNIVERSITY twd Mgbs
G9s1FKXK,Adikmet,Adikmet,17.407836266326395,78.51360619068147,ADIKMET twd Mgbs
pZwR5xOb,Vidyanagar,Vidyanagar,17.404571404336966,78.51052884152871,VIDYANAGAR twd Cbs
qlx7W2Rm,Nallakunta,Nallakunta,17.3988468489375,78.5059555094332,NALLAKUNTA Bus Stop twd Kachiguda
5XYVRO5k,Fever Hospital,Fever Hospital,17.395425473104176,78.5024750000878,FEVER Hospital twd Koti
S4ZgJ4j0,Koti Maternity Hospital,Koti Maternity Hospital,17.38550191065701,78.48705097609947,KOTI MATERNITY HOSPITAL twd CBS
QkB6ZBXo,Chaderghat,Chaderghat,17.3808782863929,78.4912418747046,CHADARGHAT twd Koti
IFUW9ATI,Koti Maternity Hospital,Koti Maternity Hospital,17.38535101091611,78.48707116965383,KOTI MATERNITY HOSPITAL twd Ramkoti
g7J1aoV9,Ramkoti,Ramkoti,17.390485520705052,78.4861470730132,RAMKOTI twd Tourist
DxR2G5xI,Tourist Hotel,Tourist Hotel,17.389764347467224,78.4958311413433,TOURIST HOTEL twd Kachiguda
lmNrF1fn,Barkatpura Pf Office,Barkatpura Pf Office,17.39343799526668,78.49768057399798,BARKATPURA PF Office
JhfnnEoI,Tarnaka,Tarnaka,17.42769648,78.53189483,TARNAKA Temple twd Lalapet
RV7q8Yg5,St.Anns-Tarnaka,St.Anns-Tarnaka,17.431089151913383,78.53529721498491,ST.ANNS TARNAKA twd ECIL
tOmVVbFa,Lalapet,Lalapet,17.43753365,78.54404893,LALAPET twd Moula Ali
CaaGDLgb,Industrial Estate,Industrial Estate,17.448224399489,78.5507586723356,INDUSTRIAL Estate twd Kushaiguda
ra9Z5fxL,Zts,Zts,17.455869177149232,78.55626136064531,ZTS X Road twd Ecil
ghqjvuBW,Carbide Bus Stop,Carbide Bus Stop,17.454221374191146,78.56029808521272,CARBIDE twd Ecil
RWwq3iDL,Play Ground-Hb Clny,Play Ground-Hb Clny,17.4531665472067,78.5657915709285,HB Colony Play Ground twd Ecil
wTYjikjv,Vasundara - Hb Colony,Vasundara - Hb Colony,17.455534056704007,78.56581272080905,VASUNDHARA Degree College twd ECIL
URF7Laox,Indiranagar Moulali,Indiranagar Moulali,17.45797496576076,78.56483101844789,INDIRANGR Moulali twd Ecil
BqTPfSLk,Moulali,Moulali,17.46235277888337,78.56160700321199,MOULALI Unani twd Ecil
DcECcLiz,Sp Nagar,Sp Nagar,17.4656926379868,78.5623232794914,SP NAGAR twd ECIL
XBpOVMiR,Tarnaka,Tarnaka,17.426442,78.530393,TARNAKA twd ECIL
CcmOHg1S,Koti Medical College,Koti Medical College,17.382729949203686,78.48243354568609,KOTI Medical College twd Cbs
8NJ7K0hT,Hayathnagar Bus Depot,Hayathnagar Bus Depot,17.32593580576755,78.59334810908629,HAYATNAGAR-2 Bus Depot
mc3dL5Ff,Panama Godowns,Panama Godowns,17.337232877567985,78.56981724500656,PANAMA twd Ngos Colony
e5MGu6Vh,Ymca Narayanaguda,Ymca Narayanaguda,17.394294,78.489862,NARAYANGUDA Metro Station(YMCA) twd Secunderabad
HLIWxCVj,Chikkadpally,Chikkadpally,17.403572284926824,78.49525183552058,CHIKKADAPALLY twd Secunderabad
